Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%),Optimized Sales for Margin ($),Optimized Margin ($),Optimized Margin Contribution (%),Optimized Sales for Target ($),Optimized Margin for Target ($),Optimized Margin Contribution for Target (%),Optimized Sales for Margin Target ($),Achieved Margin ($)
Skin/Body,North America,Face Make-Up,Kilian,Toner,2079117.56,6.76,-2.14,11.66,2370194.0184000004,0.030207811288630912,2370194.0184000004,160225.11564384002,0.016452273973974984,2058326.3844,139142.86358544,0.014663469609852575,2702852.828,182712.8511728
Skin/Body,North America,Face Make-Up,Kilian,Bronzer,3281981.28,6.52,-3.32,10.81,3741458.6592,0.04768439893271803,3741458.6592,243943.10457983997,0.025048624708318992,3249161.4672,211845.32766143998,0.022325165977666716,4266575.664,278180.73329279997
Skin/Body,North America,Face Make-Up,Kilian,Hair Dye,827433.53,17.33,9.12,2.14,943274.2242000002,0.012021906028308339,943274.2242000002,163469.42305386002,0.01678540673004111,819159.1947,141960.28844151,0.0149603818818187,744690.177,129054.8076741
Skin/Body,North America,Face Make-Up,Kilian,Face Make-Up,881769.71,19.8,2.49,6.19,1005217.4694000001,0.01281136454819361,1005217.4694000001,199033.05894120003,0.020437160568870072,872952.0129,172844.4985542,0.01821509193120365,793592.739,157131.362322
Skin/Body,North America,Face Make-Up,Kilian,Tools,4157598.05,19.21,14.72,11.55,4739661.777000001,0.06040636649155128,4739661.777000001,910489.0273617002,0.09349105393532978,4739661.777000001,910489.0273617002,0.09595122479727067,5404877.465,1038276.9610265001
Skin/Body,North America,Face Make-Up,Frederic Malle,Lipstick,2193168.13,6.25,10.54,8.82,2500211.6682,0.03186486914923634,2500211.6682,156263.2292625,0.016045458600881683,2171236.4487,135702.27804375,0.014300886001677152,2851118.569,178194.9105625
Skin/Body,North America,Face Make-Up,Frederic Malle,Mascara,2408999.04,18.6,-2.78,7.9,2746258.9056,0.0350007088559307,2746258.9056,510804.1564416001,0.05245051560769761,2746258.9056,510804.1564416001,0.05383072499416031,2168099.136,403266.43929600006
Skin/Body,North America,Face Make-Up,Frederic Malle,Toner,551091.4,12.03,-3.87,2.66,628244.1960000001,0.00800688971814918,628244.1960000001,75577.7767788,0.0077604955060398915,545580.486,65633.3324658,0.006916721067873123,495982.26,59666.665878
Skin/Body,North America,Face Make-Up,Frederic Malle,Bronzer,1028868.11,14.74,9.92,9.17,1172909.6454,0.01494857929427057,1172909.6454,172886.88173196002,0.01775241249370115,1018579.4288999999,150138.60781986,0.015822248129026308,925981.299,136489.6434726
Skin/Body,North America,Face Make-Up,Frederic Malle,Hair Dye,4829776.47,10.62,0.71,13.16,5505945.1758,0.07017254770914923,5505945.1758,584731.37766996,0.0600415283705609,5505945.1758,584731.37766996,0.061621491504849954,6278709.411,666798.9394481999
Skin/Body,North America,Face Make-Up,Frederic Malle,Face Make-Up,1506181.27,19.45,-4.76,14.58,1717046.6478000002,0.021883533882822114,1717046.6478000002,333965.57299710007,0.034292333525521614,1717046.6478000002,333965.57299710007,0.03519471932797288,1355563.1430000002,263657.0313135
Skin/Body,North America,Face Make-Up,Frederic Malle,Tools,694219.6,18.37,5.55,14.9,791410.344,0.010086420832148056,791410.344,145382.0801928,0.0149281578273606,687277.404,126252.8591148,0.013305065851617202,624797.64,114775.326468
Skin/Body,North America,Face Make-Up,Balmain,Lipstick,832084.54,13.31,14.39,8.32,948576.3756000001,0.012089481251126204,948576.3756000001,126255.51559236001,0.012964199307356448,823763.6946,109642.94775126,0.011554642407499585,748876.086,99675.4070466
Skin/Body,North America,Face Make-Up,Balmain,Mascara,3332293.87,15.44,4.09,9.79,3798815.0118000004,0.048415398109196664,3798815.0118000004,586537.03782192,0.06022693760184502,3798815.0118000004,586537.03782192,0.06181177968838823,4331982.031,668858.0255864
Skin/Body,North America,Face Make-Up,Balmain,Toner,3129414.4,18.52,-4.09,4.93,3567532.416,0.045467731819418676,3567532.416,660707.0034432,0.06784287590301684,3567532.416,660707.0034432,0.0696281276406037,2816472.96,521610.792192
Skin/Body,North America,Face Make-Up,Balmain,Bronzer,4776851.68,18.35,4.11,9.68,5445610.915200001,0.06940359548654841,5445610.915200001,999269.6029392002,0.10260724241239129,5445610.915200001,999269.6029392002,0.10530730126702442,6209907.183999999,1139517.968264
Skin/Body,North America,Face Make-Up,Balmain,Hair Dye,1748215.32,7.82,4.27,5.95,1992965.4648000002,0.025400082945984784,1992965.4648000002,155849.89934736,0.016003016958832012,1730733.1668,135343.33364376,0.014263058906810384,2272679.916,177723.56943120004
Skin/Body,North America,Face Make-Up,Balmain,Face Make-Up,3126452.5,6.17,14.49,14.81,3564155.8500000006,0.04542469792947559,3564155.8500000006,219908.41594500002,0.02258068901227899,3095187.975,190973.0980575,0.020125561221801497,4064388.25,250772.755025
Skin/Body,North America,Face Make-Up,Balmain,Tools,3641727.71,13.04,1.19,12.39,4151569.5894000004,0.052911208843937615,4151569.5894000004,541364.67445776,0.055588538090428075,4151569.5894000004,541364.67445776,0.05705132298707242,4734246.023,617345.6813992
Skin/Body,North America,Make Up Brushes,Bobbi Brown,Lipstick,3581290.28,7.44,13.22,12.52,4082670.9192000004,0.05203310434646522,4082670.9192000004,303750.71638848004,0.031189804330820435,4082670.9192000004,303750.71638848004,0.03201054861141653,4655677.364,346382.39588160004
Skin/Body,North America,Make Up Brushes,Bobbi Brown,Mascara,4774099.61,15.89,7.27,6.86,5442473.555400001,0.06936361024818935,5442473.555400001,864809.0479530602,0.08880053127078662,5442473.555400001,864809.0479530602,0.09113727334782404,6206329.493000001,986185.7564377002
Skin/Body,North America,Make Up Brushes,Bobbi Brown,Toner,4697278.18,17.99,-4.1,1.37,5354897.125200001,0.0682474601540298,5354897.125200001,963345.9928234799,0.09891852561301095,5354897.125200001,963345.9928234799,0.10152151770878538,6106461.634,1098552.4479565998
Skin/Body,North America,Make Up Brushes,Bobbi Brown,Bronzer,2194085.15,17.16,14.75,3.11,2501257.071,0.03187819267054213,2501257.071,429215.7133836,0.044072831416886525,2501257.071,429215.7133836,0.04523258618583007,1974676.635,338854.510566
Skin/Body,North America,Make Up Brushes,Bobbi Brown,Hair Dye,3173588.22,10.71,14.4,12.79,3617890.570800001,0.04610953988459512,3617890.570800001,387476.08013268013,0.039786912326999,3617890.570800001,387476.08013268013,0.04083388525406845,4125664.686,441858.6878706001
Skin/Body,North America,Make Up Brushes,Bobbi Brown,Face Make-Up,4272479.17,12.03,3.3,4.83,4870626.2538,0.0620754915378457,4870626.2538,585936.33833214,0.06016525643193495,4870626.2538,585936.33833214,0.061748475408987404,5554222.921,668173.0173963
Skin/Body,North America,Make Up Brushes,Bobbi Brown,Tools,753689.73,17.97,11.26,15.0,859206.2922,0.01095047128264319,859206.2922,154399.37070834,0.015854073427224256,746152.8327,134083.66403619,0.014130309540201901,678320.757,121894.2400329
Skin/Body,North America,Make Up Brushes,Aveda,Lipstick,4984865.77,13.33,10.38,14.23,5682746.9778,0.07242586344146688,5682746.9778,757510.1721407401,0.0777828422220368,5682746.9778,757510.1721407401,0.07982965925894782,6480325.500999999,863827.3892832999
Skin/Body,North America,Make Up Brushes,Aveda,Mascara,4323413.26,8.71,4.01,2.81,4928691.116400001,0.06281552058116645,4928691.116400001,429288.9962384401,0.04408035626466447,4928691.116400001,429288.9962384401,0.045240309046256984,5620437.238,489540.08342980006
Skin/Body,North America,Make Up Brushes,Aveda,Toner,4793229.62,14.09,-0.43,10.4,5464281.7668,0.0696415530365854,5464281.7668,769917.30094212,0.07905683401446242,5464281.7668,769917.30094212,0.08113717551552427,6231198.506,877975.8694954
Skin/Body,North America,Make Up Brushes,Aveda,Bronzer,3281577.08,10.37,-2.73,10.4,3740997.8712000004,0.04767852625021188,3740997.8712000004,387941.47924344,0.03983470055075342,3740997.8712000004,387941.47924344,0.04088293100130427,4266050.204,442389.4061547999
Skin/Body,North America,Make Up Brushes,Aveda,Hair Dye,2841384.65,16.58,5.4,12.93,3239178.501,0.041282904322934286,3239178.501,537055.7954658,0.05514609273838968,3239178.501,537055.7954658,0.05659723490434197,2557246.185,423991.41747299995
Skin/Body,North America,Make Up Brushes,Aveda,Face Make-Up,2983580.77,13.41,12.53,6.65,3401282.0778000006,0.04334889310662554,3401282.0778000006,456111.92663298006,0.04683459487365248,3401282.0778000006,456111.92663298006,0.048067024082533445,3878655.001,520127.6356341
Skin/Body,North America,Make Up Brushes,Aveda,Tools,1103068.53,5.43,10.1,9.68,1257498.1242000002,0.016026648340494755,1257498.1242000002,68282.14814406,0.0070113640067190845,1092037.8447,59297.65496720999,0.006249040296725598,1433989.0890000002,77865.6075327
Skin/Body,North America,Make Up Brushes,Elizabeth Arden,Lipstick,3668358.96,8.19,-2.27,1.2,4181929.2144000004,0.053298138274893096,4181929.2144000004,342500.00265936006,0.03516866789077328,4181929.2144000004,342500.00265936006,0.036094113998782776,4768866.648,390570.1784712
Skin/Body,North America,Make Up Brushes,Elizabeth Arden,Mascara,2077644.01,13.85,2.84,7.12,2368514.1714000003,0.030186401859370757,2368514.1714000003,328039.21273890004,0.03368380157193502,2368514.1714000003,328039.21273890004,0.034570174156888386,1869879.609,258978.32584649997
Skin/Body,North America,Make Up Brushes,Elizabeth Arden,Toner,4568714.13,10.22,5.28,11.97,5208334.108200001,0.06637953376274766,5208334.108200001,532291.7458580402,0.054656909447383675,5208334.108200001,532291.7458580402,0.056095178996887395,5939328.369,606999.3593118001
Skin/Body,North America,Make Up Brushes,Elizabeth Arden,Bronzer,2284442.52,14.33,12.25,14.29,2604264.4728,0.03319100846990319,2604264.4728,373191.09895224,0.03832009844361197,2604264.4728,373191.09895224,0.03932847288853899,2055998.2680000002,294624.55180440005
Skin/Body,North America,Make Up Brushes,Elizabeth Arden,Hair Dye,1161830.66,18.9,4.84,4.62,1324486.9524,0.016880412152656486,1324486.9524,250328.03400359998,0.02570424357157948,1150212.3534,217390.13479259994,0.02290950144960655,1045647.5939999999,197627.39526599995
Skin/Body,North America,Make Up Brushes,Elizabeth Arden,Face Make-Up,2566110.9,19.7,4.85,5.6,2925366.4260000004,0.03728341066625344,2925366.4260000004,576297.185922,0.059175486659004725,2925366.4260000004,576297.185922,0.06073266033382881,2309499.81,454971.46257
Skin/Body,North America,Make Up Brushes,Elizabeth Arden,Tools,3350303.84,8.6,-3.48,2.8,3819346.3776000002,0.04867706766821568,3819346.3776000002,328463.7884736,0.03372739795994146,3819346.3776000002,328463.7884736,0.034614917762290975,4355394.992,374563.9693119999
Skin/Body,North America,Make Up Brushes,Kilian,Lipstick,1076206.28,7.28,-2.22,9.97,1226875.1592,0.015636362675845745,1226875.1592,89316.51158976002,0.009171219587950651,1065444.2172,77564.33901216001,0.008174061526444861,968585.652,70513.0354656
Skin/Body,North America,Make Up Brushes,Kilian,Mascara,1318460.38,10.19,12.94,7.64,1503044.8332,0.01915610887850738,1503044.8332,153160.26850307998,0.01572683963568804,1305275.7762,133007.60159478,0.014016909481432588,1186614.342,120916.00144979998
Skin/Body,North America,Make Up Brushes,Kilian,Toner,3504009.82,7.58,-1.15,1.57,3994571.1948,0.050910284936494674,3994571.1948,302788.49656584003,0.031091001442885863,3468969.7218,262947.90491244,0.027710573961922072,4555212.766,345285.1276628
Skin/Body,North America,Make Up Brushes,Kilian,Bronzer,1260207.78,9.18,-1.46,2.24,1436636.8692,0.018309748104241158,1436636.8692,131883.26459256,0.013542069187718204,1247605.7022,114530.20346195999,0.012069682300619382,1134187.002,104118.3667836
Skin/Body,North America,Make Up Brushes,Kilian,Hair Dye,1042861.42,11.91,-0.87,6.1,1188862.0188000002,0.015151890196893754,1188862.0188000002,141593.46643908002,0.014539134476013326,1032432.8058000001,122962.74717078001,0.012958339794232838,938575.278,111784.3156098
Skin/Body,North America,Make Up Brushes,Kilian,Face Make-Up,2765377.72,15.36,-4.21,12.19,3152530.6008000006,0.040178588221603216,3152530.6008000006,484228.70028288005,0.04972168820788768,3152530.6008000006,484228.70028288005,0.05103008985046805,2488839.9480000003,382285.81601280003
Skin/Body,North America,Make Up Brushes,Kilian,Tools,3325551.75,6.23,12.47,13.89,3791128.9950000006,0.04831744083512829,3791128.9950000006,236187.33638850003,0.024252245048052724,3292296.2325,205110.05528475,0.021615374190544063,4323217.275,269336.4362325
Skin/Body,North America,Make Up Brushes,Frederic Malle,Lipstick,774850.82,9.15,11.12,11.48,883329.9348,0.011257923937403961,883329.9348,80824.6890342,0.008299260215906814,767102.3117999999,70189.86152969999,0.007396907573549573,697365.738,63808.965027
Skin/Body,North America,Make Up Brushes,Frederic Malle,Mascara,1330344.59,8.14,2.41,7.78,1516592.8326000003,0.01932877635046816,1516592.8326000003,123450.65657364002,0.012676190097009342,1317041.1441000002,107207.14912974,0.011297947539059945,1197310.131,97461.04466340001
Skin/Body,North America,Make Up Brushes,Frederic Malle,Toner,3282146.47,10.53,4.25,11.46,3741646.9758000006,0.04768679900303766,3741646.9758000006,393995.42655174003,0.04045633342859488,3741646.9758000006,393995.42655174003,0.04152092184098823,4266790.411,449293.0302783
Skin/Body,North America,Make Up Brushes,Frederic Malle,Bronzer,665074.41,8.79,9.27,13.53,758184.8274000001,0.009662965989367884,758184.8274000001,66644.44632846,0.00684320111384391,658423.6659,57875.440232609995,0.0060991612299728425,598566.969,52614.0365751
Skin/Body,North America,Make Up Brushes,Frederic Malle,Hair Dye,2802548.49,12.98,-2.86,7.26,3194905.278600001,0.04071864792155261,3194905.278600001,414698.7051622801,0.04258219247691841,3194905.278600001,414698.7051622801,0.04370272181913481,3643313.0370000005,472902.03220260004
Skin/Body,North America,Make Up Brushes,Frederic Malle,Face Make-Up,2896777.7,8.64,0.38,6.28,3302326.5780000007,0.04208771826577921,3302326.5780000007,285321.0163392001,0.029297401424755874,2867809.923,247778.7773472,0.02611198647184724,3765811.0100000002,325366.071264
Skin/Body,North America,Make Up Brushes,Frederic Malle,Tools,590320.39,9.83,-0.77,5.58,672965.2446000001,0.008576853605599387,672965.2446000001,66152.48354418001,0.006792685272557418,584417.1861,57448.20939363,0.006054137818334284,531288.351,52225.6449033
Skin/Body,North America,Make Up Brushes,Balmain,Lipstick,1038929.59,18.36,6.87,10.51,1184379.7326,0.015094764048308399,1184379.7326,217452.11890535997,0.022328470927147747,1028540.2940999999,188839.99799675998,0.019900766021318725,935036.6309999999,171672.72545159998
Skin/Body,North America,Make Up Brushes,Balmain,Mascara,4051270.57,12.48,-3.26,8.52,4618448.4498000005,0.05886151856547457,4618448.4498000005,576382.3665350401,0.05918423319526014,4618448.4498000005,576382.3665350401,0.06074163703086147,5266651.741,657278.1372768001
Skin/Body,North America,Make Up Brushes,Balmain,Toner,3140785.03,16.18,3.63,2.79,3580494.9342,0.04563293741042568,3580494.9342,579324.08035356,0.059486294963172356,3580494.9342,579324.08035356,0.0610516474048557,2826706.527,457361.1160686
Skin/Body,North America,Make Up Brushes,Balmain,Bronzer,1776991.58,10.45,7.92,8.99,2025770.4012000002,0.02581817754938594,2025770.4012000002,211693.0069254,0.021737112401610956,1759221.6642,183838.6639089,0.019373704061284944,1599292.422,167126.058099
Skin/Body,North America,Make Up Brushes,Balmain,Hair Dye,2102435.27,19.8,7.12,4.32,2396776.2078000004,0.03054659779927104,2396776.2078000004,474561.6891444001,0.048729057838293975,2396776.2078000004,474561.6891444001,0.05001133890345908,1892191.743,374653.965114
Skin/Body,North America,Make Up Brushes,Balmain,Face Make-Up,958021.13,7.29,-0.08,3.25,1092144.0882,0.013919232881454255,1092144.0882,79617.30402978002,0.008175283217638064,948440.9187,69141.34297323001,0.007286410207087633,862219.017,62855.766339300004
Skin/Body,North America,Make Up Brushes,Balmain,Tools,1339551.61,9.28,-1.53,13.55,1527088.8354000002,0.019462546526835985,1527088.8354000002,141713.84392512002,0.014551495106072293,1326156.0939,123067.28551392,0.012969356491591205,1205596.449,111879.3504672
Skin/Body,North America,Tools,Bobbi Brown,Lipstick,861051.86,12.87,3.21,14.75,981599.1204000001,0.012510351793962359,981599.1204000001,126331.80679547999,0.012972033059078144,852441.3414,109709.20063817999,0.011561624419863586,774946.674,99735.63694379998
Skin/Body,North America,Tools,Bobbi Brown,Mascara,1004175.06,10.97,14.39,13.12,1144759.5684000002,0.014589810262210292,1144759.5684000002,125580.12465348003,0.012894848652052858,994133.3094,109056.42404118001,0.011492832032345598,903757.5540000001,99142.20367380002
Skin/Body,North America,Tools,Bobbi Brown,Toner,4176824.32,8.87,-1.58,10.36,4761579.7248,0.06068570785594448,4761579.7248,422352.12158975995,0.04336806242867875,4761579.7248,422352.12158975995,0.044509271550138334,5429871.616,481629.6123392
Skin/Body,North America,Tools,Bobbi Brown,Bronzer,4682191.95,13.35,6.43,4.92,5337698.823000001,0.06802827005258269,5337698.823000001,712582.7928705001,0.07316959822644671,5337698.823000001,712582.7928705001,0.07509502002842088,6086849.535,812594.4129225
Skin/Body,North America,Tools,Bobbi Brown,Hair Dye,3962718.2,7.81,1.47,6.96,4517498.748000001,0.05757492788220363,4517498.748000001,352816.65221880004,0.03622800458941351,4517498.748000001,352816.65221880004,0.03718132661890724,5151533.66,402334.77884600003
Skin/Body,North America,Tools,Bobbi Brown,Face Make-Up,2784246.7,8.64,-2.7,9.55,3174041.2380000004,0.04045273846592559,3174041.2380000004,274237.16296320007,0.028159286518759045,2756404.233,238153.32573120002,0.02509761524492726,3619520.7100000004,312726.58934400004
Skin/Body,North America,Tools,Bobbi Brown,Tools,1798837.49,13.72,-1.91,7.74,2050674.7386000003,0.026135580056778747,2050674.7386000003,281352.5741359201,0.028889912885172737,1780849.1151,244332.49859172004,0.025748802888471933,1618953.741,222120.45326520002
