Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%),Optimized Sales for Margin ($),Optimized Margin ($),Optimized Sales for Target ($),Optimized Margin for Target ($),Optimized Sales for Margin Target ($),Achieved Margin ($),Sales (Year 1),Margin (Year 1),Sales (Year 2),Margin (Year 2),Sales (Year 3),Margin (Year 3),Sales (Year 4),Margin (Year 4),Sales (Year 5),Margin (Year 5)
Skin/Body,North America,Hair Dye,Kilian,Mascara,4712696.483723515,15.440446950124596,6.401223401787298,2.3604709127907597,5372473.991444807,0.06847147500431719,5372473.991444807,829533.9965582767,5372473.991444807,829533.9965582767,5655235.780468217,873193.6805876597,5014366.713894832,774240.6323436374,5335347.5294361,823801.5048873642,5676875.044057046,876534.8796024905,6040264.497867448,932643.8354404331,6426915.3224347895,992344.4508899727
Skin/Body,North America,Hair Dye,Kilian,Toner,3267532.5201462638,19.85080775156395,-2.1983196952695194,8.256615133092314,3724987.0729667405,0.0474744707306541,3724987.0729667405,739440.0226252368,3724987.0729667405,739440.0226252368,3921039.0241755163,778357.9185528808,3195701.709206552,634372.6026080358,3125449.9691309994,620427.0647435094,3056742.5868937974,606788.0943844703,2989545.61257242,593448.9521970658,2923825.8425721745,580403.0469995472
Skin/Body,North America,Hair Dye,Kilian,Bronzer,4448178.8236758,16.111529266313067,8.94031481990536,10.83477717581953,5070923.858990411,0.0646282581940024,5070923.858990411,817003.381613692,5070923.858990411,817003.381613692,5337814.58841096,860003.55959336,4845860.014264779,780742.1544028324,5279095.155271961,850542.9609381572,5751062.881795647,926584.1793245731,6265226.008918899,1009423.7220276265,6825356.93829484,1099669.3806437026
Skin/Body,North America,Hair Dye,Kilian,Hair Dye,2117710.1804888984,9.4038776639674,11.187223109570272,12.34158752550853,2414189.605757344,0.030768529267806058,2414189.605757344,227027.4371016375,2096533.0786840094,197155.40590405362,2541252.216586678,238976.24958067105,2354623.143194275,221425.87983345354,2618040.087612995,246197.287032751,2910926.0733122495,273739.9268228139,3236577.8676883443,304363.82317645656,3598661.0548616117,338413.6831400247
Skin/Body,North America,Hair Dye,Kilian,Face Make-Up,4401825.433610467,18.698608288347067,5.226847977218757,8.021228125620794,5018080.9943159325,0.06395478282800215,5018080.9943159325,938311.3087191279,5018080.9943159325,938311.3087191279,5282190.520332561,987696.1144411874,4631902.157247837,866101.2406832706,4874004.641460696,911371.0358625905,5128761.454472433,959007.014415532,5396834.018811901,1009132.8531498964,5678918.328558024,1061878.6932722116
Skin/Body,North America,Hair Dye,Kilian,Tools,4092328.305350488,14.749458961666477,9.039337545154067,12.141097372105415,4665254.268099556,0.059458052568637454,4665254.268099556,688099.7637307377,4665254.268099556,688099.7637307377,4910793.966420585,724315.5407691976,4462247.674327002,658157.3894927779,4865605.303710207,717650.4575074045,5305423.7907274915,782521.3047558413,5784998.955372257,853256.0468554654,6307924.537931994,930384.741055169
Skin/Body,North America,Hair Dye,Frederic Malle,Lipstick,4505024.038179048,10.069927352773037,2.51165905279888,2.315747157772166,5135727.403524115,0.06545417085301136,5135727.403524115,517164.01857133536,5135727.403524115,517164.01857133536,5406028.845814858,544383.1774435109,4618174.882264738,465046.8556680709,4734167.689769224,476727.24711821455,4853073.841123994,488701.01017761824,4974966.5095935995,500975.513340864,5099920.70630552,513558.31017399544
Skin/Body,North America,Hair Dye,Frederic Malle,Mascara,3102260.634482783,5.539134106951131,4.311960362649202,8.597024885906073,3536577.1233103722,0.04507321068193093,3536577.1233103722,195895.74965591598,3071238.028137955,170119.99312224283,3722712.7613793393,206206.05226938525,3236028.88338775,179247.9795905207,3375565.1661633095,186977.0814213135,3521118.1981436647,195039.45905943884,3672947.4191696476,203449.48322560728,3831323.4560251897,212222.1443003101
Skin/Body,North America,Hair Dye,Frederic Malle,Toner,1789435.63457728,13.862498908535162,-4.389995001219011,1.5228746424890018,2039956.623418099,0.025998979087230572,2039956.623418099,282788.9646559247,1771541.2782315072,245579.89035909253,2147322.7614927357,297672.5943746576,1710879.4996693055,237170.6519680093,1635771.9751569421,226758.87220225515,1563961.6672162109,216804.16904775554,1495303.8282044374,207286.47686412462,1429660.0648932261,198186.61089158655
Skin/Body,North America,Hair Dye,Frederic Malle,Bronzer,4201702.522968462,10.402859621168943,-2.4587897469623043,8.311405640767262,4789940.876184046,0.06104716700314668,4789940.876184046,498290.82528641605,4789940.876184046,498290.82528641605,5042043.0275621535,524516.6581962274,4098391.4921358568,426349.91365282435,3997620.6623368445,415866.86568974605,3899327.5753688593,405641.5738351531,3803451.3087452156,395667.70040827774,3709932.437935085,385939.0635585975
Skin/Body,North America,Hair Dye,Frederic Malle,Hair Dye,3964970.9889437486,8.237315412452649,7.457809516380005,2.194864509912752,4520066.927395873,0.05760765899097362,4520066.927395873,372332.1696635551,4520066.927395873,372332.1696635551,4757965.186732498,391928.5996458475,4260670.972678902,350964.90670637536,4578423.6979409885,377139.20091787755,4919873.81618623,405265.5241339306,5286788.633843653,435489.4549593981,5681067.259689341,467967.4289741915
Skin/Body,North America,Hair Dye,Frederic Malle,Face Make-Up,732567.7452587347,12.97031947352222,5.81270243220213,9.924018620974891,835127.2295949574,0.010643586794034507,835127.2295949574,108318.66968884139,725242.0678061473,94066.21315083595,659310.9707328612,85514.73922803269,775149.7284049175,100539.39617225762,820206.8755211183,106383.45209888376,867883.0605236236,112567.2056064962,918330.5202913505,119110.40230464697,971710.3407799803,126033.93555641492
Skin/Body,North America,Hair Dye,Frederic Malle,Tools,3767411.001751977,19.637781191938018,5.326006966023906,5.521390621177444,4294848.541997254,0.05473728026584793,4294848.541997254,843412.9592025608,4294848.541997254,843412.9592025608,4520893.202102372,887803.1149500641,3968063.574144038,779239.6422474013,4179402.916519207,820741.9998755178,4401998.2069912255,864454.7759619716,4636448.938139825,910495.6975478325,4883386.531561294,958988.761824578
Skin/Body,North America,Hair Dye,Balmain,Lipstick,4078337.8764591664,9.062483768931113,3.779428414112722,2.0983893387917236,4649305.179163449,0.05925478352607546,4649305.179163449,421342.5272297612,4649305.179163449,421342.5272297612,4894005.451750999,443518.44971553807,4232475.736985586,383567.42668826616,4392439.127609646,398064.08299980353,4558448.2200711295,413108.6300590753,4730731.5073431125,428721.7750046797,4909526.118127021,444925.00758669496
Skin/Body,North America,Hair Dye,Balmain,Mascara,614078.3453695588,19.439726220168875,11.719602410244118,10.743638885311771,700049.313721297,0.008922036507312449,700049.313721297,136087.66999359123,607937.5619158632,118181.39762601345,552670.510832603,107437.63420546679,686045.8859342769,133365.4419703555,766447.7361176109,148995.341521946,856272.363472912,166457.0031581034,956624.0800207378,185965.10211224065,1068736.6187598237,207759.47270159973
Skin/Body,North America,Hair Dye,Balmain,Toner,2340288.2498642146,7.599414801062687,-1.871259146578279,4.503400574304335,2667928.6048452044,0.03400239946640195,2667928.6048452044,202746.9612783917,2316885.3673655726,176069.72953123495,2808345.8998370576,213417.85397725448,2296495.391932334,174520.21072022835,2253522.011860051,171254.48531449836,2211352.7750929655,168049.8700941253,2169972.634025926,164905.22152917605,2129366.8226334704,161819.4174881262
Skin/Body,North America,Hair Dye,Balmain,Bronzer,2971519.991177542,15.718938840500934,8.203947534354626,4.919074557243199,3387532.7899423977,0.04317366023962234,3387532.7899423977,532484.2074529605,3387532.7899423977,532484.2074529605,3565823.9894130505,560509.692055748,3215301.932226607,505411.3442641452,3479083.6158175683,546875.0257802521,3764505.8103355695,591740.3659737523,4073343.891943231,640286.435137837,4407518.887732093,692815.1983461347
Skin/Body,North America,Hair Dye,Balmain,Hair Dye,4796893.762984374,16.068453750436525,6.087081050228013,9.56409044728093,5468458.889802186,0.06969478992015204,5468458.889802186,878696.787569499,5468458.889802186,878696.787569499,5756272.515581248,924943.9869152621,5088884.574230565,817705.064223337,5398649.1028165305,867479.4342344307,5727269.24932238,920283.6104903398,6075892.77049342,976302.0197528517,6445737.287958298,1035730.3149902207
Skin/Body,North America,Hair Dye,Balmain,Face Make-Up,2388200.2809250546,8.715964842517362,2.1194535730252317,11.609845546501168,2722548.320254562,0.03469852056151571,2722548.320254562,237296.35441393463,2364318.278115804,206073.14988578533,2865840.3371100654,249785.63622519435,2438817.077110119,212566.43901422754,2490506.672790479,217071.68600096708,2543291.8054533685,221672.41960594067,2597195.694496508,226370.6636236903,2652242.051441972,231168.48474214354
Skin/Body,North America,Hair Dye,Balmain,Tools,564770.6988339014,6.741089607603744,-4.079947159564945,1.570203232465582,643838.5966694355,0.008205638305344378,643838.5966706476,43401.736729906814,559122.9918455625,37690.98189702434,508293.6289505113,34264.52899729485,541728.3527487726,36518.39368859046,519626.1222082411,35028.46252257407,498425.65099484846,33599.319760845035,478090.14780454105,32228.485268629294,458584.32239902986,30913.58009934105
Skin/Body,North America,Face Make-Up,Bobbi Brown,Lipstick,4349572.628049532,15.554867890700356,4.483476581746505,2.3696782491140205,4958512.795976466,0.06319559396824258,4958512.795976466,771290.1147576116,4958512.795976466,771290.1147576116,5219487.153659438,811884.3313238018,4544584.698234188,706904.1459913114,4748340.088917154,738598.0278322271,4961230.804825435,771712.8974433264,5183666.426126177,806312.4644785154,5416074.896417401,842463.2949991128
Skin/Body,North America,Face Make-Up,Bobbi Brown,Mascara,2712271.4380257456,12.102076561708486,-1.5359626017996963,7.073923089331623,3091989.4393493496,0.03940699907475703,3091989.4393493496,374194.92922999925,3091989.4393493496,374194.92922999925,3254725.725630895,393889.39918947296,2670611.963078375,323199.5044378909,2629592.3620863026,318235.280920523,2589202.8068248755,313347.30601985153,2549433.620027297,308534.4085856397,2510275.27306597,303795.4354560804
Skin/Body,North America,Face Make-Up,Bobbi Brown,Toner,2293271.3047881806,14.237751470783246,7.7018730173528756,1.6342561368086232,2614329.2874585255,0.03331928320999296,2614329.2874585255,372221.7065762434,2614329.2874585255,372221.7065762434,2751925.5657458166,391812.3227118352,2469896.148626358,351657.675227868,2660124.4136540494,378741.90282969363,2865003.8180972873,407912.1232491427,3085662.7741094516,439328.9970041796,3323316.60271509,473165.55848185153
Skin/Body,North America,Face Make-Up,Bobbi Brown,Bronzer,2185756.76581912,14.387898735713545,5.062725171601754,12.990857776636512,2491762.7130337968,0.03175718832587596,2491762.7130337968,358512.29588557116,2491762.7130337968,358512.29588557116,2622908.118982944,377381.36409007496,2296415.6237922334,330405.95450233103,2412676.8356225584,347133.4999293916,2534824.033089026,364707.91500937904,2663155.207468035,383172.07442538283,2797983.436515342,402571.0234878653
Skin/Body,North America,Face Make-Up,Bobbi Brown,Hair Dye,3464121.3422852526,7.444016406221445,-3.588625051991403,9.99386989488842,3949098.3302051877,0.05033073925287018,3949098.3302051877,293971.52759829134,3429480.1288624,255291.06344062145,4156945.610742303,309443.7132613593,3339807.015964623,248615.78220454144,3219953.8647015505,239693.8939611449,3104401.7936503054,231092.17883436158,2992996.4531688998,222799.1470115189,2885589.032645267,214803.72100624038
Skin/Body,North America,Face Make-Up,Bobbi Brown,Face Make-Up,619300.8974372982,13.78663371910195,13.804604828499151,9.056638490262305,706003.0230785199,0.00899791575067132,706003.0230785199,97334.05083762233,613107.8884629252,84526.9388853036,557370.8076935684,76842.67171391238,704792.939027866,97167.22098186541,802086.8191198278,110580.77186124644,912811.7348807988,125846.0104329957,1038821.7877092604,143218.55486570255,1182227.0303748741,162989.31040600003
Skin/Body,North America,Face Make-Up,Bobbi Brown,Tools,2246764.6679293485,14.649323276635297,4.1650578098303335,8.638635050423089,2561311.721439457,0.032643581298314066,2561311.721439457,375214.8341960186,2561311.721439457,375214.8341960186,2696117.601515218,394962.9833642301,2340343.7151994486,342844.5166239841,2437820.383886237,357124.1889392065,2539357.012174926,371998.61786141206,2645122.6997299925,387492.57534710976,2755293.589314692,403631.8651191173
Skin/Body,North America,Face Make-Up,Aveda,Lipstick,4736591.639494363,10.791539567011615,14.223811276478283,13.674908987384892,5399714.469023573,0.06881865131128682,5399714.469023573,582712.32343033,5399714.469023573,582712.32343033,5683909.967393235,613381.393084558,5410315.495233489,583856.3373682824,6179868.560737561,666902.9609213052,7058881.401951286,761761.9794799973,8062923.370795261,870113.5658171973,9209778.37442424,993876.877310071
Skin/Body,North America,Face Make-Up,Aveda,Mascara,1381060.106551834,6.040419513127482,-2.984439972451467,1.2551055591216962,1574408.5214690906,0.020065629707285728,1574408.5214690906,95100.87954716083,1367249.5054863156,82587.6059225344,1657272.1278622006,100106.1889970114,1339843.19668832,80932.14989807231,1299856.3807581824,78516.7784659499,1261062.9473463742,76173.49234433092,1223427.2806679944,73900.14019039446,1186914.8278698628,71694.63486685466
Skin/Body,North America,Face Make-Up,Aveda,Toner,924993.3234016778,15.245101601245352,-3.5762270307954203,5.4656588241126585,1054492.3886779125,0.013439366918961134,1054492.3886779125,160758.43603134682,915743.390167661,139606.01023774856,832493.99106151,126914.55476158962,891913.462137134,135973.1134979911,860016.6118128826,131110.4062584618,829260.4652718994,126421.600469661,799604.2283571458,121900.47702090078,771008.5658032545,117541.03921101078
Skin/Body,North America,Face Make-Up,Aveda,Bronzer,4301938.899362545,5.349079036037388,11.289369651778717,4.945966846827599,4904210.345273301,0.06250351637011632,4904210.345273301,262330.08746219095,4258919.51036892,227812.97069085008,5162326.679235054,276136.9341707273,4787600.683905244,256092.54451195803,5328090.622562393,285003.7785125589,5929598.468325218,317178.9085903783,6599012.758280662,352986.40803862346,7343999.701931004,392836.3484626396
Skin/Body,North America,Face Make-Up,Aveda,Hair Dye,1031741.7242974532,15.451057480462259,7.578856935597679,13.28460818937874,1176185.5656990965,0.01499033046794634,1176185.5656990965,181733.1078330676,1021424.3070544787,157820.85680240084,928567.5518677079,143473.50618400075,1109935.9535268259,171496.84217574674,1194056.4115213857,184494.3424933143,1284552.2386809231,198476.9047651542,1381906.6151135676,213519.1854275077,1486639.3404565854,229701.49902111205
Skin/Body,North America,Face Make-Up,Aveda,Face Make-Up,3807819.697117486,17.05221395577273,0.6406914514261297,3.4841536129161197,4340914.454713934,0.055324384269730326,4340914.454713934,740222.0204548852,4340914.454713934,740222.0204548852,4569383.636540983,779181.074163037,3832216.0724026384,653477.6839136083,3856768.7531787003,657664.4595714202,3881478.7408815906,661878.0595429622,3906347.0433633416,666118.6556893191,3931374.6749332077,670386.4209726752
